"Id";"Region";"ActivityDate";"TotalSteps";"TotalDistance_Kms";"DailyCalories";"ExtraCalories";"SedentaryMinutes";"LightlyActiveMinutes";"FairlyActiveMinutes";"VeryActiveMinutes";"SedentaryActiveDistance_Kms";"LightActiveDistance_Kms";"ModeratelyActiveDistance_Kms";"VeryActiveDistance_Kms";"TotalMinutesAsleep";"WeightKg";"BMI"
2320127002;"North";"2016-04-26";3409;2.3;1632;1632;1293;147;0;0;0.0;2.3;0.0;0.0;0;0;0
2320127002;"East";"2016-04-27";1715;1.16;1481;1481;1358;82;0;0;0.0;1.16;0.0;0.0;0;0;0
2320127002;"East";"2016-04-28";1532;1.03;1473;1473;1364;76;0;0;0.0;1.03;0.0;0.0;0;0;0
2320127002;"West";"2016-04-29";924;0.62;1410;1410;1395;45;0;0;0.0;0.62;0.0;0.0;0;0;0
2320127002;"North";"2016-04-30";4571;3.08;1779;1779;1206;234;0;0;0.0;3.07;0.0;0.0;0;0;0
2320127002;"East";"2016-01-05";772;0.52;1403;1403;1400;40;0;0;0.0;0.52;0.0;0.0;0;0;0
2320127002;"West";"2016-02-05";3634;2.45;1613;1613;1306;123;6;5;0.0;1.88;0.21;0.36;0;0;0
2320127002;"South";"2016-03-05";7443;5.02;1878;1878;1204;206;10;20;0.0;3.16;0.37;1.49;0;0;0
2320127002;"South";"2016-04-05";1201;0.81;1426;1426;1388;52;0;0;0.0;0.81;0.0;0.0;0;0;0
2320127002;"North";"2016-05-05";5202;3.51;1780;1780;1206;223;11;0;0.0;3.11;0.39;0.0;0;0;0
2320127002;"East";"2016-06-05";4878;3.29;1742;1742;1236;204;0;0;0.0;3.29;0.0;0.0;0;0;0
2320127002;"West";"2016-07-05";7379;4.97;1972;1972;1121;319;0;0;0.0;4.97;0.0;0.0;0;0;0
2320127002;"South";"2016-08-05";5161;3.48;1821;1821;1193;247;0;0;0.0;3.47;0.0;0.0;0;0;0
2320127002;"North";"2016-09-05";3090;2.08;1630;1630;1295;145;0;0;0.0;2.08;0.0;0.0;0;0;0
2320127002;"East";"2016-10-05";6227;4.2;1899;1899;1150;290;0;0;0.0;4.2;0.0;0.0;0;0;0
2320127002;"North";"2016-11-05";6424;4.33;1903;1903;1140;300;0;0;0.0;4.33;0.0;0.0;0;0;0
2320127002;"East";"2016-12-05";2661;1.79;1125;1125;830;128;0;0;0.0;1.79;0.0;0.0;0;0;0
2347167796;"West";"2016-12-04";10113;6.83;2344;2344;964;320;13;28;0.0;4.2;0.62;2.0;0;0;0
2347167796;"South";"2016-04-13";10352;7.01;2038;2038;676;195;32;19;0.0;3.41;1.94;1.66;0;0;0
2347167796;"West";"2016-04-14";10129;6.7;2010;2010;705;206;48;1;0.0;3.94;2.74;0.02;0;0;0
2347167796;"West";"2016-04-15";10465;6.92;2133;2133;720;284;24;1;0.0;5.43;1.42;0.07;0;0;0
2347167796;"South";"2016-04-16";22244;15.08;2670;2670;968;268;72;66;0.0;5.53;4.1;5.45;0;0;0
2347167796;"North";"2016-04-17";5472;3.62;1882;1882;508;249;7;1;0.0;3.26;0.28;0.08;0;0;0
2347167796;"East";"2016-04-18";8247;5.45;1944;1944;678;206;16;11;0.0;3.79;0.86;0.79;0;0;0
2347167796;"West";"2016-04-19";6711;4.44;2346;2346;648;382;7;0;0.0;4.44;0.0;0.0;0;0;0
2347167796;"West";"2016-04-20";10999;7.27;2198;2198;1011;269;43;11;0.0;4.78;1.81;0.68;0;0;0
2347167796;"South";"2016-04-21";10080;6.75;2048;2048;761;208;26;23;0.0;3.38;1.53;1.85;0;0;0
2347167796;"North";"2016-04-22";7804;5.16;1946;1946;781;206;27;9;0.0;2.92;1.68;0.56;0;0;0
2347167796;"East";"2016-04-23";16901;11.37;2629;2629;591;360;35;32;0.0;7.15;1.45;2.78;0;0;0
2347167796;"West";"2016-04-24";9471;6.26;2187;2187;584;360;0;0;0.0;6.26;0.0;0.0;0;0;0
2347167796;"West";"2016-04-25";9482;6.38;2095;2095;653;277;11;15;0.0;4.6;0.52;1.27;0;0;0
2347167796;"South";"2016-04-26";5980;3.95;1861;1861;732;227;0;0;0.0;3.95;0.0;0.0;0;0;0
2347167796;"South";"2016-04-27";11423;7.58;2194;2194;623;295;9;26;0.0;5.32;0.4;1.86;0;0;0
2347167796;"North";"2016-04-28";5439;3.6;1854;1854;764;229;0;0;0.0;3.6;0.0;0.0;0;0;0
2347167796;"East";"2016-04-29";42;0.03;403;403;2;4;0;0;0.0;0.03;0.0;0.0;0;0;0
2873212765;"West";"2016-04-30";8796;5.91;1982;1830;1167;248;20;5;0.01;4.26;1.08;0.33;0;0;0
2873212765;"West";"2016-04-30";8796;5.91;1982;1830;1061;356;21;2;0.0;4.88;0.93;0.11;0;0;0
2873212765;"West";"2016-04-30";8796;5.91;1982;1982;1167;248;20;5;0.01;4.26;1.08;0.33;0;0;0
2873212765;"West";"2016-04-30";8796;5.91;1982;1982;1061;356;21;2;0.0;4.88;0.93;0.11;0;0;0
2873212765;"East";"2016-04-13";7618;5.12;2004;2004;1028;404;8;0;0.02;4.88;0.22;0.0;0;0;0
2873212765;"West";"2016-04-14";7910;5.32;1893;1893;1109;331;0;0;0.0;5.32;0.0;0.0;0;0;0
2873212765;"South";"2016-04-15";8482;5.7;2063;2063;992;448;0;0;0.01;5.69;0.0;0.0;0;0;0
2873212765;"South";"2016-04-16";9685;6.65;2148;2148;1087;305;1;47;0.01;3.51;0.02;3.11;0;0;0
2873212765;"North";"2016-04-17";2524;1.7;1529;1529;1272;160;8;0;0.0;1.34;0.35;0.0;0;0;0
2873212765;"East";"2016-04-18";7762;5.24;1890;1890;1122;311;6;1;0.0;4.89;0.28;0.07;0;0;0
2873212765;"West";"2016-04-19";7948;5.37;1956;1956;1051;389;0;0;0.0;5.36;0.0;0.0;0;0;0
2873212765;"South";"2016-04-20";9202;6.3;2094;2094;1035;378;5;22;0.01;4.66;0.12;1.51;0;0;0
2873212765;"North";"2016-04-21";8859;5.98;1970;1970;1057;371;10;2;0.01;5.47;0.37;0.13;0;0;0
2873212765;"East";"2016-04-22";7286;4.9;2241;2241;1028;366;0;46;0.02;4.42;0.0;0.46;0;0;0
2873212765;"North";"2016-04-23";9317;6.35;2021;2021;1077;330;5;28;0.01;4.02;0.23;2.09;0;0;0
2873212765;"West";"2016-04-24";6873;4.68;1898;1898;1203;190;1;46;0.0;1.62;0.06;3.0;0;0;0
2873212765;"South";"2016-04-25";7373;4.95;1907;1907;1081;359;0;0;0.0;4.95;0.0;0.0;0;0;0
2873212765;"North";"2016-04-26";8242;5.54;1882;1882;1124;309;5;2;0.0;5.24;0.18;0.12;0;0;0
2873212765;"East";"2016-04-27";3516;2.36;1966;1966;1197;197;0;46;0.0;2.36;0.0;0.0;0;0;0
2873212765;"East";"2016-04-28";7913;5.41;1835;1835;1192;213;7;28;0.0;2.91;0.34;2.16;0;0;0
2873212765;"West";"2016-04-29";7365;4.95;1780;1780;1191;206;23;20;0.0;2.18;1.41;1.36;0;0;0
2873212765;"North";"2016-04-30";8452;5.68;1830;1830;1167;248;20;5;0.01;4.26;1.08;0.33;0;0;0
2873212765;"North";"2016-04-30";8452;5.68;1830;1830;1061;356;21;2;0.0;4.88;0.93;0.11;0;0;0
2873212765;"North";"2016-04-30";8452;5.68;1830;1982;1167;248;20;5;0.01;4.26;1.08;0.33;0;0;0
2873212765;"North";"2016-04-30";8452;5.68;1830;1982;1061;356;21;2;0.0;4.88;0.93;0.11;0;0;0
2873212765;"East";"2016-01-05";7399;4.97;1739;1739;1219;196;18;7;0.0;3.44;1.04;0.49;0;0;0
2873212765;"West";"2016-02-05";7525;5.06;1878;1878;1099;334;7;0;0.02;4.83;0.21;0.0;0;0;0
2873212765;"South";"2016-03-05";7412;4.98;1906;1906;1070;363;6;1;0.01;4.66;0.25;0.06;0;0;0
2873212765;"South";"2016-04-05";8278;5.56;2015;2015;1020;420;0;0;0.0;5.56;0.0;0.0;0;0;0
2873212765;"North";"2016-05-05";8314;5.61;1971;1971;1093;311;23;13;0.0;4.03;0.8;0.78;0;0;0
2873212765;"East";"2016-06-05";7063;4.75;1910;1910;1065;370;5;0;0.01;4.61;0.12;0.0;0;0;0
2873212765;"West";"2016-07-05";4940;3.38;1897;1897;1302;52;11;75;0.0;0.55;0.55;2.28;0;0;0
2873212765;"South";"2016-08-05";8168;5.54;2096;2096;1068;326;0;46;0.0;2.64;0.0;2.9;0;0;0
2873212765;"North";"2016-09-05";7726;5.19;1906;1906;1095;345;0;0;0.0;5.19;0.0;0.0;0;0;0
2873212765;"East";"2016-10-05";8275;5.56;1962;1962;1067;373;0;0;0.01;5.55;0.0;0.0;0;0;0
2873212765;"North";"2016-11-05";6440;4.33;1826;1826;1121;319;0;0;0.01;4.32;0.0;0.0;0;0;0
2873212765;"East";"2016-12-05";7566;5.11;1431;1431;720;268;0;0;0.0;5.11;0.0;0.0;0;0;0
3372868164;"West";"2016-12-04";4747;3.24;1788;1788;1160;280;0;0;0.01;3.23;0.0;0.0;0;0;0
3372868164;"South";"2016-04-13";9715;6.63;2093;2093;1045;371;8;16;0.02;5.27;0.34;0.99;0;0;0
3372868164;"West";"2016-04-14";8844;6.03;2065;2065;1039;370;25;6;0.01;4.65;1.03;0.34;0;0;0
3372868164;"West";"2016-04-15";7451;5.08;1908;1908;1105;335;0;0;0.02;5.06;0.0;0.0;0;0;0
3372868164;"South";"2016-04-16";6905;4.73;1908;1908;1084;356;0;0;0.03;4.7;0.0;0.0;0;0;0
3372868164;"North";"2016-04-17";8199;5.88;1964;1964;1105;322;2;11;0.01;4.36;0.1;1.41;0;0;0
3372868164;"East";"2016-04-18";6798;4.64;2014;2014;1070;343;7;20;0.0;3.35;0.2;1.08;0;0;0
3372868164;"West";"2016-04-19";7711;5.26;1985;1985;1064;376;0;0;0.02;5.24;0.0;0.0;0;0;0
3372868164;"West";"2016-04-20";4880;3.33;1867;1867;1148;274;3;15;0.02;2.38;0.09;0.84;0;0;0
3372868164;"South";"2016-04-21";8857;6.07;2124;2124;1037;376;9;18;0.01;4.64;0.26;1.15;0;0;0
3372868164;"North";"2016-04-22";3843;2.62;1669;1669;1234;206;0;0;0.01;2.61;0.0;0.0;0;0;0
3372868164;"East";"2016-04-23";7396;5.07;1995;1995;1115;303;2;20;0.0;3.58;0.08;1.4;0;0;0
3372868164;"West";"2016-04-24";6731;4.59;1921;1921;1127;292;7;14;0.02;3.49;0.19;0.89;0;0;0
3372868164;"West";"2016-04-25";5995;4.09;2010;2010;1024;416;0;0;0.0;4.09;0.0;0.0;0;0;0
3372868164;"South";"2016-04-26";8283;5.79;2057;2057;1083;333;2;22;0.01;3.87;0.05;1.85;0;0;0
3372868164;"South";"2016-04-27";7904;5.42;2095;2095;1057;346;13;24;0.01;3.19;0.63;1.58;0;0;0
3372868164;"North";"2016-04-28";5512;3.76;1972;1972;1055;385;0;0;0.0;3.76;0.0;0.0;0;0;0
3372868164;"East";"2016-04-29";9135;6.23;2044;2044;1038;402;0;0;0.01;6.22;0.0;0.0;0;0;0
3372868164;"West";"2016-04-30";5250;3.58;1946;1946;1119;300;4;17;0.01;2.42;0.09;1.06;0;0;0
3372868164;"East";"2016-01-05";3077;2.1;1237;1237;842;172;0;0;0.0;2.09;0.0;0.0;0;0;0
3977333714;"West";"2016-12-04";8856;5.98;1450;1450;777;131;19;44;0.0;2.01;0.91;3.06;0;0;0
3977333714;"South";"2016-04-13";10035;6.71;1495;1495;754;153;46;31;0.0;2.55;2.13;2.03;0;0;0
3977333714;"South";"2016-04-14";7641;5.11;1433;1433;801;214;23;5;0.0;3.82;0.97;0.32;0;0;0
3977333714;"North";"2016-04-15";9010;6.06;1468;1468;644;183;42;15;0.0;3.26;1.75;1.05;0;0;0
3977333714;"East";"2016-04-16";13459;9.0;1625;1625;663;153;83;31;0.0;2.97;4.0;2.03;0;0;0
3977333714;"West";"2016-04-17";10415;6.97;1529;1529;600;205;58;11;0.0;3.92;2.35;0.7;0;0;0
3977333714;"South";"2016-04-18";11663;7.8;1584;1584;605;214;95;4;0.0;3.82;3.73;0.25;0;0;0
3977333714;"North";"2016-04-19";12414;8.78;1638;1638;738;221;67;19;0.0;3.96;2.45;2.24;0;0;0
3977333714;"East";"2016-04-20";11658;7.83;1554;1554;845;164;98;2;0.0;3.28;4.35;0.2;0;0;0
3977333714;"North";"2016-04-21";6093;4.08;1397;1397;712;242;0;0;0.0;4.06;0.0;0.0;0;0;0
3977333714;"West";"2016-04-22";8911;5.96;1481;1481;731;188;12;33;0.0;3.06;0.58;2.33;0;0;0
3977333714;"South";"2016-04-23";12058;8.07;1638;1638;724;252;92;0;0.0;3.85;4.22;0.0;0;0;0
3977333714;"North";"2016-04-24";14112;10.0;1655;1655;660;129;95;30;0.0;2.17;4.56;3.27;0;0;0
3977333714;"East";"2016-04-25";11177;8.48;1570;1570;781;133;9;50;0.0;2.41;0.43;5.62;0;0;0
3977333714;"East";"2016-04-26";11388;7.62;1551;1551;797;170;95;7;0.0;2.95;4.22;0.45;0;0;0
3977333714;"West";"2016-04-27";7193;5.04;1377;1377;714;176;10;0;0.0;4.62;0.42;0.0;0;0;0
3977333714;"North";"2016-04-28";7114;4.88;1407;1407;804;190;8;15;0.0;3.22;0.29;1.37;0;0;0
3977333714;"East";"2016-04-29";10645;7.75;1545;1545;744;150;32;36;0.0;2.71;1.3;3.74;0;0;0
3977333714;"West";"2016-04-30";13238;9.2;1650;1650;687;194;52;43;0.0;3.41;2.1;3.69;0;0;0
3977333714;"South";"2016-01-05";10414;7.07;1501;1501;691;124;40;41;0.0;2.41;1.98;2.67;0;0;0
3977333714;"South";"2016-02-05";16520;11.05;1760;1760;713;176;143;24;0.0;3.02;6.48;1.54;0;0;0
3977333714;"North";"2016-03-05";14335;9.59;1710;1710;594;258;41;47;0.0;4.53;1.74;3.32;0;0;0
3977333714;"East";"2016-04-05";13559;9.44;1628;1628;852;142;96;14;0.0;2.89;4.58;1.81;0;0;0
3977333714;"West";"2016-05-05";12312;8.58;1618;1618;680;178;88;14;0.0;2.71;4.11;1.76;0;0;0
3977333714;"South";"2016-06-05";11677;8.28;1590;1590;676;168;55;29;0.0;2.67;2.51;3.11;0;0;0
3977333714;"North";"2016-07-05";11550;7.73;1574;1574;703;208;86;0;0.0;3.59;4.13;0.0;0;0;0
3977333714;"East";"2016-08-05";13585;9.09;1633;1633;688;171;116;9;0.0;3.17;5.24;0.68;0;0;0
3977333714;"North";"2016-09-05";14687;10.08;1667;1667;1159;151;122;8;0.0;3.55;5.6;0.77;0;0;0
3977333714;"East";"2016-10-05";13072;8.78;1630;1630;676;196;115;1;0.0;3.31;5.4;0.07;0;0;0
3977333714;"West";"2016-11-05";746;0.5;52;52;13;9;0;4;0.0;0.13;0.0;0.37;0;0;0
4020332650;"South";"2016-12-04";8539;6.12;3654;3654;712;331;15;4;0.0;5.68;0.24;0.15;0;0;0
4020332650;"West";"2016-04-13";0;0.0;1981;1981;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"West";"2016-04-14";108;0.08;2011;2011;1437;3;0;0;0.0;0.03;0.0;0.0;0;0;0
4020332650;"South";"2016-04-15";1882;1.35;2951;2951;1299;87;18;36;0.0;0.77;0.36;0.21;0;0;0
4020332650;"North";"2016-04-16";1982;1.42;3051;3051;1222;55;21;65;0.0;0.59;0.37;0.45;0;0;0
4020332650;"East";"2016-04-17";16;0.01;1990;1990;1438;2;0;0;0.0;0.01;0.0;0.0;0;0;0
4020332650;"West";"2016-04-18";62;0.04;1995;1995;1438;2;0;0;0.0;0.04;0.0;0.0;0;0;0
4020332650;"West";"2016-04-19";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"South";"2016-04-20";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"North";"2016-04-21";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"East";"2016-04-22";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"West";"2016-04-23";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"West";"2016-04-24";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"South";"2016-04-25";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"South";"2016-04-26";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"North";"2016-04-27";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"East";"2016-04-28";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"West";"2016-04-29";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"East";"2016-04-30";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"West";"2016-01-05";0;0.0;1980;1980;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4020332650;"South";"2016-02-05";475;0.34;2207;2207;1350;31;11;0;0.0;0.29;0.04;0.0;0;0;0
4020332650;"South";"2016-03-05";4496;3.22;2828;2828;950;174;0;0;0.05;3.15;0.0;0.0;0;0;0
4020332650;"North";"2016-04-05";10252;7.35;3879;3879;531;346;46;13;0.0;5.58;1.04;0.67;0;0;0
4020332650;"East";"2016-05-05";11728;8.43;3429;3429;916;196;42;38;0.07;4.04;1.68;2.62;0;0;0
4020332650;"West";"2016-06-05";4369;3.13;2704;2704;855;177;0;0;0.01;3.1;0.0;0.0;0;0;0
4020332650;"South";"2016-07-05";6132;4.4;2975;2975;1256;184;0;0;0.0;3.58;0.0;0.0;0;0;0
4020332650;"North";"2016-08-05";5862;4.2;3089;3089;775;263;0;0;0.0;4.15;0.0;0.0;0;0;0
4020332650;"East";"2016-09-05";4556;3.27;2785;2785;1225;173;5;3;0.0;2.94;0.12;0.2;0;0;0
4020332650;"North";"2016-10-05";5546;3.98;2926;2926;774;206;0;0;0.04;3.87;0.0;0.0;0;0;0
4020332650;"West";"2016-11-05";3689;2.65;2645;2645;1296;134;8;2;0.0;2.33;0.17;0.11;0;0;0
4020332650;"South";"2016-12-05";590;0.42;1120;1120;721;21;0;0;0.0;0.41;0.0;0.0;0;0;0
4057192912;"North";"2016-12-04";5394;4.03;2286;2286;1276;164;0;0;0.0;3.94;0.0;0.0;0;0;0
4057192912;"East";"2016-04-13";5974;4.47;2306;2306;1280;160;0;0;0.0;4.37;0.0;0.0;0;0;0
4057192912;"East";"2016-04-14";0;0.0;1776;1776;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4057192912;"West";"2016-04-15";3984;2.95;1527;1527;873;88;6;3;0.0;2.44;0.26;0.21;0;0;0
4319703577;"North";"2016-12-04";7753;5.2;2115;2115;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4319703577;"East";"2016-04-13";8204;5.5;2135;2135;1234;96;15;8;0.0;1.31;0.59;0.53;0;0;0
4319703577;"West";"2016-04-14";10210;6.88;2302;2302;589;339;9;1;0.0;6.44;0.33;0.11;0;0;0
4319703577;"South";"2016-04-15";5664;3.8;1985;1985;752;228;0;0;0.0;3.8;0.0;0.0;0;0;0
4319703577;"South";"2016-04-16";4744;3.18;1884;1884;724;194;0;0;0.0;3.18;0.0;0.0;0;0;0
4319703577;"North";"2016-04-17";29;0.02;1464;1464;1363;3;0;0;0.0;0.02;0.0;0.0;0;0;0
4319703577;"East";"2016-04-18";2276;1.55;1632;1632;824;58;9;1;0.0;1.12;0.33;0.07;0;0;0
4319703577;"West";"2016-04-19";8925;5.99;2200;2200;604;311;0;0;0.0;5.99;0.0;0.0;0;0;0
4319703577;"South";"2016-04-20";8954;6.01;2220;2220;671;306;18;0;0.0;5.31;0.68;0.0;0;0;0
4319703577;"North";"2016-04-21";3702;2.48;1792;1792;1265;34;0;0;0.0;0.35;0.0;0.0;0;0;0
4319703577;"East";"2016-04-22";4500;3.02;1886;1886;709;176;19;1;0.0;2.15;0.81;0.06;0;0;0
4319703577;"North";"2016-04-23";4935;3.31;1945;1945;546;233;0;0;0.0;3.31;0.0;0.0;0;0;0
4319703577;"East";"2016-04-24";4081;2.74;1880;1880;692;191;5;1;0.0;2.47;0.2;0.06;0;0;0
4319703577;"West";"2016-04-25";9259;6.21;2314;2314;544;390;8;0;0.0;5.93;0.28;0.0;0;0;0
4319703577;"South";"2016-04-26";9899;6.64;2236;2236;649;288;21;8;0.0;5.15;0.92;0.57;0;0;0
4319703577;"West";"2016-04-27";10780;7.23;2324;2324;680;300;47;6;0.0;4.91;1.92;0.41;0;0;0
4319703577;"West";"2016-04-28";10817;7.28;2367;2367;552;359;8;13;0.0;5.94;0.33;1.01;0;0;0
4319703577;"South";"2016-04-29";7990;5.36;2175;2175;624;289;18;6;0.0;4.12;0.79;0.45;0;0;0
4319703577;"North";"2016-04-30";8221;5.52;2092;2092;695;196;38;6;0.0;3.51;1.61;0.4;0;0;0
4319703577;"East";"2016-01-05";1251;0.84;1593;1593;836;67;0;0;0.0;0.84;0.0;0.0;0;0;0
4319703577;"West";"2016-02-05";9261;6.24;2270;2270;585;344;11;0;0.0;5.71;0.44;0.0;0;0;0
4319703577;"West";"2016-03-05";9648;6.47;2235;2235;669;287;26;8;0.0;4.83;1.07;0.58;0;0;0
4319703577;"South";"2016-04-05";10429;7.02;2282;2282;1106;313;13;8;0.0;5.85;0.58;0.59;0;0;0
4319703577;"North";"2016-05-05";13658;9.49;2530;2530;957;328;34;27;0.0;5.45;1.41;2.63;0;0;0
4319703577;"East";"2016-06-05";9524;6.42;2266;2266;692;314;11;6;0.0;5.46;0.47;0.41;0;0;0
4319703577;"West";"2016-07-05";7937;5.33;2158;2158;586;279;28;3;0.0;4.08;1.05;0.19;0;0;0
4319703577;"West";"2016-08-05";3672;2.46;1792;1792;603;153;0;0;0.0;2.46;0.0;0.0;0;0;0
4319703577;"South";"2016-09-05";10378;6.96;2345;2345;490;374;14;2;0.0;6.25;0.56;0.14;0;0;0
4319703577;"South";"2016-10-05";9487;6.37;2260;2260;555;329;12;3;0.0;5.7;0.46;0.21;0;0;0
4319703577;"North";"2016-11-05";9129;6.13;2232;2232;574;311;18;3;0.0;5.18;0.74;0.2;0;0;0
4319703577;"East";"2016-12-05";17;0.01;257;257;0;2;0;0;0.0;0.01;0.0;0.0;0;0;0
4388161847;"West";"2016-12-04";10122;7.78;2955;2955;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4388161847;"East";"2016-04-13";10993;8.45;3092;3092;1275;150;14;1;0.0;3.88;0.63;0.06;0;0;0
4388161847;"West";"2016-04-14";8863;6.82;2998;2998;945;219;35;10;0.0;5.62;1.07;0.13;0;0;0
4388161847;"South";"2016-04-15";8758;6.73;3066;3066;837;299;0;0;0.0;6.73;0.0;0.0;0;0;0
4388161847;"South";"2016-04-16";6580;5.06;3073;3073;609;253;9;6;0.0;4.45;0.4;0.21;0;0;0
4388161847;"North";"2016-04-17";4660;3.58;2572;2572;721;201;0;0;0.0;3.58;0.0;0.0;0;0;0
4388161847;"East";"2016-04-18";11009;9.1;3274;3274;1017;239;8;27;0.0;5.14;0.4;3.56;0;0;0
4388161847;"West";"2016-04-19";10181;7.83;3015;3015;704;249;16;20;0.0;5.77;0.69;1.37;0;0;0
4388161847;"South";"2016-04-20";10553;8.12;3083;3083;696;228;42;19;0.0;5.29;1.72;1.1;0;0;0
4388161847;"North";"2016-04-21";10055;7.73;3069;3069;853;272;12;7;0.0;6.98;0.39;0.37;0;0;0
4388161847;"East";"2016-04-22";12139;9.34;3544;3544;945;220;25;77;0.0;4.92;1.11;3.3;0;0;0
4388161847;"North";"2016-04-23";13236;10.18;3306;3306;749;215;5;58;0.0;5.35;0.32;4.5;0;0;0
4388161847;"West";"2016-04-24";10243;7.88;2885;2885;584;239;8;14;0.0;6.3;0.51;1.08;0;0;0
4388161847;"South";"2016-04-25";12961;9.97;3288;3288;1054;301;31;11;0.0;7.84;1.4;0.73;0;0;0
4388161847;"North";"2016-04-26";9461;7.28;2929;2929;673;224;23;14;0.0;5.27;1.06;0.94;0;0;0
4388161847;"East";"2016-04-27";11193;8.61;3074;3074;684;241;48;11;0.0;5.39;2.51;0.7;0;0;0
4388161847;"East";"2016-04-28";10074;7.75;2969;2969;878;234;9;19;0.0;6.03;0.43;1.29;0;0;0
4388161847;"West";"2016-04-29";9232;7.1;2979;2979;1175;236;16;13;0.0;5.42;0.89;0.8;0;0;0
4388161847;"North";"2016-04-30";12533;9.64;3283;3283;537;300;43;14;0.0;6.94;2.0;0.7;0;0;0
4388161847;"East";"2016-01-05";10255;7.89;2926;2926;579;241;15;12;0.0;6.2;0.68;1.01;0;0;0
4388161847;"West";"2016-02-05";10096;8.4;3147;3147;935;204;4;33;0.0;4.55;0.08;3.77;0;0;0
4388161847;"South";"2016-03-05";12727;9.79;3290;3290;984;306;18;18;0.0;7.88;0.78;1.13;0;0;0
4388161847;"South";"2016-04-05";12375;9.52;3162;3162;632;251;21;35;0.0;5.8;0.93;2.79;0;0;0
4388161847;"North";"2016-05-05";9603;7.38;2899;2899;896;199;39;12;0.0;5.09;1.67;0.63;0;0;0
4388161847;"East";"2016-06-05";13175;10.13;3425;3425;1100;262;45;33;0.0;5.93;2.09;2.11;0;0;0
4388161847;"West";"2016-07-05";22770;17.54;4022;4022;508;260;56;120;0.0;5.33;2.77;9.45;0;0;0
4388161847;"South";"2016-08-05";17298;14.38;3934;3934;576;178;38;107;0.0;3.23;1.26;9.89;0;0;0
4388161847;"North";"2016-09-05";10218;7.86;3013;3013;1020;258;19;6;0.0;6.79;0.73;0.34;0;0;0
4388161847;"East";"2016-10-05";10299;7.92;3061;3061;648;267;14;13;0.0;6.46;0.65;0.81;0;0;0
4388161847;"North";"2016-11-05";10201;7.84;2954;2954;858;256;18;8;0.0;6.53;0.79;0.53;0;0;0
4388161847;"East";"2016-12-05";3369;2.59;1623;1623;825;108;0;0;0.0;2.59;0.0;0.0;0;0;0
4445114986;"West";"2016-12-04";3276;2.2;2113;2113;787;196;0;0;0.0;2.2;0.0;0.0;0;0;0
4445114986;"South";"2016-04-13";2961;1.99;2095;2095;840;194;0;0;0.0;1.99;0.0;0.0;0;0;0
4445114986;"West";"2016-04-14";3974;2.67;2194;2194;717;231;0;0;0.0;2.67;0.0;0.0;0;0;0
4445114986;"West";"2016-04-15";7198;4.83;2496;2496;711;350;0;0;0.0;4.83;0.0;0.0;0;0;0
4445114986;"South";"2016-04-16";3945;2.65;2180;2180;716;225;0;0;0.0;2.65;0.0;0.0;0;0;0
4445114986;"North";"2016-04-17";2268;1.52;1933;1933;1219;114;0;0;0.0;1.52;0.0;0.0;0;0;0
4445114986;"East";"2016-04-18";6155;4.24;2248;2248;1247;162;6;25;0.0;1.95;0.29;2.0;0;0;0
4445114986;"West";"2016-04-19";2064;1.39;1954;1954;895;121;0;0;0.0;1.39;0.0;0.0;0;0;0
4445114986;"West";"2016-04-20";2072;1.39;1974;1974;841;137;0;0;0.0;1.39;0.0;0.0;0;0;0
4445114986;"South";"2016-04-21";3809;2.56;2150;2150;756;215;0;0;0.0;2.54;0.0;0.0;0;0;0
4445114986;"North";"2016-04-22";6831;4.58;2432;2432;706;317;0;0;0.0;4.58;0.0;0.0;0;0;0
4445114986;"East";"2016-04-23";4363;2.93;2149;2149;1239;201;0;0;0.0;2.93;0.0;0.0;0;0;0
4445114986;"West";"2016-04-24";5002;3.36;2247;2247;1196;244;0;0;0.0;3.36;0.0;0.0;0;0;0
