"Id";"Region";"ActivityHour";"StepTotal";"Calories";"TotalIntensity";"AverageIntensity"
8053475328;"East";"2016-11-05 17:00:00";730;145;0;0
8053475328;"East";"2016-11-05 21:00:00";896;164;0;0
8053475328;"East";"2016-11-05 22:00:00";49;82;0;0
8053475328;"West";"2016-12-05 00:00:00";33;80;0;0
8053475328;"West";"2016-12-05 04:00:00";0;73;0;0
8053475328;"West";"2016-12-05 06:00:00";0;73;0;0
8053475328;"West";"2016-12-05 12:00:00";487;131;0;0
8253242879;"West";"2016-12-04 00:00:00";0;59;0;0
8253242879;"West";"2016-12-04 08:00:00";0;59;0;0
8253242879;"West";"2016-12-04 10:00:00";5007;320;0;0
8253242879;"West";"2016-12-04 13:00:00";64;71;0;0
8253242879;"West";"2016-12-04 18:00:00";126;74;0;0
8253242879;"West";"2016-12-04 19:00:00";105;77;0;0
8253242879;"West";"2016-12-04 20:00:00";142;67;0;0
8378563200;"North";"2016-12-04 10:00:00";304;126;0;0
8378563200;"North";"2016-12-04 11:00:00";521;150;0;0
8378563200;"North";"2016-12-04 18:00:00";90;113;0;0
8378563200;"North";"2016-12-04 21:00:00";8;95;0;0
8378563200;"North";"2016-12-04 23:00:00";11;96;0;0
8378563200;"West";"2016-01-05 10:00:00";35;111;0;0
8378563200;"West";"2016-01-05 12:00:00";362;141;0;0
8378563200;"West";"2016-01-05 19:00:00";70;108;0;0
8378563200;"West";"2016-01-05 20:00:00";227;123;0;0
8378563200;"West";"2016-02-05 00:00:00";0;92;0;0
8378563200;"West";"2016-02-05 04:00:00";281;125;0;0
8378563200;"West";"2016-02-05 05:00:00";0;669;0;0
8378563200;"West";"2016-02-05 09:00:00";40;103;0;0
8378563200;"West";"2016-02-05 10:00:00";454;138;0;0
8378563200;"West";"2016-02-05 13:00:00";329;135;0;0
8378563200;"West";"2016-02-05 16:00:00";581;154;0;0
8378563200;"West";"2016-02-05 17:00:00";589;159;0;0
8378563200;"West";"2016-02-05 20:00:00";233;128;0;0
8378563200;"South";"2016-03-05 10:00:00";408;135;0;0
8378563200;"South";"2016-03-05 14:00:00";318;134;0;0
8378563200;"North";"2016-04-05 04:00:00";52;98;0;0
8378563200;"North";"2016-04-05 10:00:00";407;138;0;0
8378563200;"North";"2016-04-05 11:00:00";628;161;0;0
8378563200;"North";"2016-04-05 16:00:00";1281;209;0;0
8378563200;"North";"2016-04-05 17:00:00";200;127;0;0
8378563200;"North";"2016-04-05 18:00:00";298;137;0;0
8378563200;"North";"2016-04-05 22:00:00";79;104;0;0
8378563200;"East";"2016-05-05 04:00:00";254;123;10;0
8378563200;"East";"2016-05-05 05:00:00";0;669;165;3
8378563200;"East";"2016-05-05 08:00:00";1398;218;42;1
8378563200;"East";"2016-05-05 12:00:00";461;142;11;0
8378563200;"East";"2016-05-05 13:00:00";467;153;16;0
8378563200;"East";"2016-05-05 15:00:00";420;144;12;0
8378563200;"East";"2016-05-05 19:00:00";100;120;9;0
8378563200;"West";"2016-06-05 15:00:00";489;148;0;0
8378563200;"West";"2016-06-05 18:00:00";99;117;0;0
8378563200;"West";"2016-06-05 19:00:00";97;114;0;0
8378563200;"West";"2016-06-05 22:00:00";0;92;0;0
8378563200;"West";"2016-07-05 04:00:00";6;93;0;0
8378563200;"West";"2016-07-05 21:00:00";171;119;0;0
8378563200;"South";"2016-08-05 04:00:00";0;91;0;0
8378563200;"South";"2016-08-05 05:00:00";0;91;0;0
8378563200;"South";"2016-08-05 07:00:00";74;108;0;0
8378563200;"South";"2016-08-05 08:00:00";0;91;0;0
8378563200;"South";"2016-08-05 10:00:00";157;112;0;0
8378563200;"South";"2016-08-05 12:00:00";496;161;0;0
8378563200;"South";"2016-08-05 13:00:00";204;122;0;0
8378563200;"South";"2016-08-05 20:00:00";204;131;0;0
8378563200;"North";"2016-09-05 02:00:00";0;91;0;0
8378563200;"North";"2016-09-05 05:00:00";0;669;0;0
8378563200;"North";"2016-09-05 15:00:00";355;135;0;0
8378563200;"North";"2016-09-05 20:00:00";413;147;0;0
8378563200;"North";"2016-09-05 22:00:00";88;103;0;0
8378563200;"East";"2016-10-05 10:00:00";383;140;0;0
8378563200;"East";"2016-10-05 12:00:00";562;152;0;0
8378563200;"East";"2016-10-05 14:00:00";424;142;0;0
8378563200;"East";"2016-10-05 15:00:00";244;132;0;0
8378563200;"East";"2016-10-05 19:00:00";310;139;0;0
8378563200;"West";"2016-11-05 00:00:00";0;91;0;0
8378563200;"West";"2016-11-05 02:00:00";0;90;0;0
8378563200;"West";"2016-11-05 05:00:00";0;669;0;0
8378563200;"West";"2016-11-05 09:00:00";440;145;0;0
8378563200;"West";"2016-11-05 11:00:00";1302;218;0;0
8378563200;"West";"2016-11-05 12:00:00";870;185;0;0
8378563200;"West";"2016-11-05 17:00:00";926;181;0;0
8378563200;"West";"2016-12-05 05:00:00";0;91;0;0
8378563200;"West";"2016-12-05 10:00:00";643;163;0;0
8378563200;"West";"2016-12-05 11:00:00";386;138;0;0
8378563200;"West";"2016-12-05 13:00:00";436;142;0;0
8583815059;"South";"2016-12-04 01:00:00";0;84;0;0
8583815059;"South";"2016-12-04 08:00:00";0;84;0;0
8583815059;"South";"2016-12-04 09:00:00";55;92;0;0
8583815059;"South";"2016-12-04 10:00:00";0;88;0;0
8583815059;"South";"2016-12-04 12:00:00";327;136;0;0
8583815059;"South";"2016-12-04 15:00:00";265;122;0;0
8583815059;"South";"2016-12-04 19:00:00";987;195;0;0
8583815059;"South";"2016-12-04 20:00:00";30;93;0;0
8583815059;"South";"2016-12-04 22:00:00";63;96;0;0
8583815059;"South";"2016-12-04 23:00:00";264;114;0;0
8583815059;"East";"2016-01-05 03:00:00";0;84;0;0
8583815059;"East";"2016-01-05 04:00:00";0;84;0;0
8583815059;"East";"2016-01-05 07:00:00";0;84;0;0
8583815059;"East";"2016-01-05 09:00:00";0;84;0;0
8583815059;"East";"2016-01-05 10:00:00";624;153;0;0
8583815059;"East";"2016-01-05 23:00:00";0;84;0;0
8583815059;"East";"2016-02-05 03:00:00";0;84;0;0
8583815059;"East";"2016-02-05 05:00:00";0;84;0;0
8583815059;"East";"2016-02-05 06:00:00";0;84;0;0
8583815059;"East";"2016-02-05 07:00:00";0;84;0;0
8583815059;"East";"2016-02-05 12:00:00";0;84;0;0
8583815059;"East";"2016-02-05 16:00:00";0;84;0;0
8583815059;"East";"2016-02-05 18:00:00";0;84;0;0
8583815059;"West";"2016-03-05 00:00:00";0;84;0;0
8583815059;"West";"2016-03-05 06:00:00";0;84;0;0
8583815059;"West";"2016-03-05 17:00:00";0;84;0;0
8583815059;"West";"2016-03-05 18:00:00";0;84;0;0
8583815059;"West";"2016-03-05 19:00:00";0;84;0;0
8583815059;"West";"2016-03-05 22:00:00";0;84;0;0
8583815059;"North";"2016-04-05 00:00:00";0;84;0;0
8583815059;"North";"2016-04-05 01:00:00";0;84;0;0
8583815059;"North";"2016-04-05 04:00:00";0;84;0;0
8583815059;"North";"2016-04-05 15:00:00";0;84;0;0
8583815059;"North";"2016-04-05 16:00:00";0;84;0;0
8583815059;"North";"2016-04-05 19:00:00";0;84;0;0
8583815059;"North";"2016-04-05 20:00:00";0;84;0;0
8583815059;"North";"2016-04-05 21:00:00";0;84;0;0
8583815059;"North";"2016-04-05 22:00:00";0;84;0;0
8583815059;"East";"2016-05-05 04:00:00";0;84;0;0
8583815059;"East";"2016-05-05 09:00:00";0;84;0;0
8583815059;"East";"2016-05-05 12:00:00";0;84;0;0
8583815059;"East";"2016-05-05 18:00:00";776;165;24;0
8583815059;"East";"2016-05-05 19:00:00";184;118;12;0
8583815059;"West";"2016-06-05 07:00:00";0;84;0;0
8583815059;"West";"2016-06-05 14:00:00";395;127;0;0
8583815059;"South";"2016-07-05 05:00:00";0;84;0;0
8583815059;"South";"2016-07-05 09:00:00";424;137;0;0
8583815059;"South";"2016-07-05 12:00:00";634;154;0;0
8583815059;"South";"2016-07-05 14:00:00";448;145;0;0
8583815059;"South";"2016-07-05 15:00:00";449;148;0;0
8583815059;"South";"2016-07-05 16:00:00";132;104;0;0
8583815059;"South";"2016-07-05 17:00:00";115;102;0;0
8583815059;"South";"2016-07-05 18:00:00";589;151;0;0
8583815059;"South";"2016-08-05 00:00:00";56;100;0;0
8583815059;"South";"2016-08-05 02:00:00";0;84;0;0
8583815059;"South";"2016-08-05 08:00:00";0;84;0;0
8583815059;"South";"2016-08-05 10:00:00";108;102;0;0
8583815059;"South";"2016-08-05 16:00:00";52;90;0;0
8583815059;"South";"2016-08-05 20:00:00";225;119;0;0
8583815059;"South";"2016-08-05 21:00:00";0;86;0;0
8583815059;"North";"2016-09-05 04:00:00";0;84;0;0
8583815059;"North";"2016-09-05 06:00:00";0;84;0;0
8583815059;"North";"2016-09-05 08:00:00";0;84;0;0
8583815059;"North";"2016-09-05 10:00:00";0;86;0;0
8583815059;"North";"2016-09-05 17:00:00";0;87;0;0
8583815059;"East";"2016-10-05 03:00:00";0;84;0;0
8583815059;"East";"2016-10-05 07:00:00";0;84;0;0
8583815059;"East";"2016-10-05 12:00:00";2631;312;0;0
8583815059;"East";"2016-10-05 17:00:00";7;87;0;0
8583815059;"West";"2016-11-05 02:00:00";0;84;0;0
8583815059;"West";"2016-11-05 08:00:00";0;84;0;0
8583815059;"West";"2016-11-05 09:00:00";79;96;0;0
8583815059;"West";"2016-11-05 10:00:00";0;85;0;0
8583815059;"West";"2016-11-05 11:00:00";105;100;0;0
8583815059;"West";"2016-11-05 14:00:00";2751;320;0;0
8792009665;"North";"2016-12-04 01:00:00";0;70;0;0
8792009665;"North";"2016-12-04 02:00:00";7;81;0;0
8792009665;"North";"2016-12-04 09:00:00";0;71;0;0
8792009665;"North";"2016-12-04 10:00:00";69;84;0;0
8792009665;"North";"2016-12-04 12:00:00";291;130;0;0
8792009665;"North";"2016-12-04 17:00:00";23;74;0;0
8792009665;"North";"2016-12-04 18:00:00";781;144;0;0
8792009665;"South";"2016-01-05 00:00:00";16;75;0;0
8792009665;"South";"2016-01-05 03:00:00";0;71;0;0
8792009665;"South";"2016-01-05 08:00:00";21;75;0;0
8792009665;"South";"2016-01-05 09:00:00";0;71;0;0
8792009665;"South";"2016-01-05 15:00:00";216;95;0;0
8792009665;"North";"2016-02-05 01:00:00";227;98;0;0
8792009665;"North";"2016-02-05 05:00:00";0;70;0;0
8792009665;"North";"2016-02-05 07:00:00";4;72;0;0
8792009665;"North";"2016-02-05 13:00:00";8;77;0;0
8792009665;"North";"2016-02-05 15:00:00";59;83;0;0
8792009665;"North";"2016-02-05 17:00:00";0;70;0;0
8792009665;"East";"2016-03-05 03:00:00";0;70;0;0
8792009665;"East";"2016-03-05 04:00:00";8;72;0;0
8792009665;"East";"2016-03-05 06:00:00";6;72;0;0
8792009665;"East";"2016-03-05 07:00:00";0;71;0;0
8792009665;"East";"2016-03-05 09:00:00";22;75;0;0
8792009665;"East";"2016-03-05 10:00:00";0;71;0;0
8792009665;"East";"2016-03-05 14:00:00";14;80;0;0
8792009665;"East";"2016-03-05 18:00:00";121;114;0;0
8792009665;"East";"2016-03-05 19:00:00";336;129;0;0
8792009665;"East";"2016-03-05 20:00:00";31;92;0;0
8792009665;"East";"2016-03-05 22:00:00";26;91;0;0
8792009665;"West";"2016-04-05 00:00:00";337;134;0;0
8792009665;"West";"2016-04-05 01:00:00";55;94;0;0
8792009665;"West";"2016-04-05 13:00:00";144;98;0;0
8792009665;"West";"2016-04-05 14:00:00";105;86;0;0
8792009665;"West";"2016-04-05 15:00:00";559;129;0;0
8792009665;"West";"2016-04-05 16:00:00";0;70;0;0
8792009665;"West";"2016-04-05 18:00:00";153;99;0;0
8792009665;"West";"2016-04-05 23:00:00";0;70;0;0
8792009665;"East";"2016-05-05 05:00:00";0;70;0;0
8792009665;"East";"2016-05-05 08:00:00";0;70;0;0
8792009665;"East";"2016-05-05 09:00:00";0;70;0;0
8792009665;"East";"2016-05-05 17:00:00";0;70;0;0
8792009665;"East";"2016-05-05 18:00:00";0;70;0;0
8792009665;"East";"2016-05-05 20:00:00";0;70;0;0
8792009665;"East";"2016-05-05 21:00:00";0;70;0;0
8792009665;"East";"2016-05-05 22:00:00";0;70;0;0
8792009665;"West";"2016-06-05 06:00:00";0;70;0;0
8792009665;"West";"2016-06-05 07:00:00";0;70;0;0
8792009665;"West";"2016-06-05 13:00:00";0;70;0;0
8792009665;"West";"2016-06-05 14:00:00";0;70;0;0
8792009665;"West";"2016-06-05 15:00:00";0;70;0;0
8792009665;"West";"2016-06-05 16:00:00";0;70;0;0
8792009665;"West";"2016-06-05 23:00:00";0;70;0;0
8792009665;"South";"2016-07-05 00:00:00";0;70;0;0
8792009665;"South";"2016-07-05 01:00:00";0;70;0;0
8792009665;"South";"2016-07-05 03:00:00";0;70;0;0
8792009665;"South";"2016-07-05 04:00:00";0;70;0;0
8792009665;"South";"2016-07-05 06:00:00";0;70;0;0
8792009665;"South";"2016-07-05 10:00:00";0;70;0;0
8792009665;"South";"2016-07-05 16:00:00";0;70;0;0
8792009665;"South";"2016-07-05 20:00:00";0;70;0;0
8792009665;"South";"2016-07-05 21:00:00";0;70;0;0
8792009665;"South";"2016-07-05 22:00:00";0;70;0;0
8792009665;"South";"2016-07-05 23:00:00";0;70;0;0
8792009665;"South";"2016-08-05 00:00:00";0;70;0;0
8792009665;"South";"2016-08-05 02:00:00";0;70;0;0
8792009665;"South";"2016-08-05 04:00:00";0;70;0;0
8792009665;"South";"2016-08-05 08:00:00";0;70;0;0
8792009665;"South";"2016-08-05 09:00:00";0;70;0;0
8792009665;"South";"2016-08-05 10:00:00";0;70;0;0
8792009665;"South";"2016-08-05 22:00:00";0;70;0;0
8792009665;"North";"2016-09-05 02:00:00";0;70;0;0
8792009665;"North";"2016-09-05 06:00:00";0;70;0;0
8792009665;"North";"2016-09-05 08:00:00";0;70;0;0
8792009665;"North";"2016-09-05 11:00:00";0;70;0;0
8792009665;"North";"2016-09-05 16:00:00";0;70;0;0
8792009665;"North";"2016-09-05 19:00:00";0;70;0;0
8792009665;"North";"2016-09-05 21:00:00";0;70;0;0
8877689391;"West";"2016-12-04 05:00:00";0;73;0;0
8877689391;"West";"2016-12-04 07:00:00";964;169;0;0
8877689391;"West";"2016-12-04 14:00:00";12;84;0;0
8877689391;"South";"2016-01-05 01:00:00";0;73;0;0
8877689391;"South";"2016-01-05 03:00:00";0;73;0;0
8877689391;"South";"2016-01-05 08:00:00";487;111;0;0
8877689391;"South";"2016-01-05 14:00:00";105;91;0;0
8877689391;"South";"2016-01-05 15:00:00";345;105;0;0
8877689391;"South";"2016-01-05 18:00:00";1004;177;0;0
8877689391;"South";"2016-01-05 20:00:00";1165;179;0;0
8877689391;"North";"2016-02-05 00:00:00";0;73;0;0
8877689391;"North";"2016-02-05 18:00:00";0;73;0;0
8877689391;"North";"2016-02-05 21:00:00";24;80;0;0
8877689391;"North";"2016-02-05 22:00:00";0;73;0;0
8877689391;"East";"2016-03-05 00:00:00";0;73;0;0
8877689391;"East";"2016-03-05 01:00:00";0;73;0;0
8877689391;"East";"2016-03-05 07:00:00";629;142;0;0
8877689391;"East";"2016-03-05 09:00:00";361;124;0;0
8877689391;"East";"2016-03-05 14:00:00";8;81;0;0
8877689391;"East";"2016-03-05 17:00:00";422;134;0;0
8877689391;"North";"2016-04-05 05:00:00";0;73;0;0
8877689391;"North";"2016-04-05 06:00:00";231;101;0;0
8877689391;"North";"2016-04-05 07:00:00";232;116;0;0
8877689391;"North";"2016-04-05 08:00:00";883;144;0;0
8877689391;"North";"2016-04-05 09:00:00";692;144;0;0
8877689391;"East";"2016-05-05 03:00:00";0;73;0;0
8877689391;"East";"2016-05-05 04:00:00";0;73;0;0
8877689391;"East";"2016-05-05 08:00:00";390;119;12;0
8877689391;"East";"2016-05-05 11:00:00";1948;237;55;1
8877689391;"East";"2016-05-05 12:00:00";1747;222;51;1
8877689391;"East";"2016-05-05 16:00:00";403;130;12;0
8877689391;"West";"2016-06-05 00:00:00";0;73;0;0
8877689391;"West";"2016-06-05 09:00:00";524;130;0;0
8877689391;"West";"2016-06-05 12:00:00";1488;247;0;0
8877689391;"West";"2016-06-05 15:00:00";588;253;0;0
8877689391;"West";"2016-06-05 18:00:00";534;177;0;0
8877689391;"South";"2016-07-05 01:00:00";0;73;0;0
8877689391;"South";"2016-07-05 04:00:00";0;73;0;0
8877689391;"South";"2016-07-05 13:00:00";869;705;0;0
8877689391;"South";"2016-07-05 19:00:00";321;145;0;0
8877689391;"West";"2016-08-05 01:00:00";0;73;0;0
8877689391;"West";"2016-08-05 05:00:00";0;73;0;0
8877689391;"West";"2016-08-05 12:00:00";663;142;0;0
8877689391;"West";"2016-08-05 15:00:00";1024;181;0;0
8877689391;"West";"2016-08-05 16:00:00";460;130;0;0
8877689391;"West";"2016-09-05 07:00:00";773;145;0;0
8877689391;"West";"2016-09-05 09:00:00";496;116;0;0
8877689391;"West";"2016-09-05 16:00:00";7278;669;0;0
8877689391;"West";"2016-09-05 18:00:00";409;142;0;0
8877689391;"West";"2016-09-05 20:00:00";134;120;0;0
8877689391;"West";"2016-09-05 22:00:00";109;91;0;0
8877689391;"South";"2016-10-05 02:00:00";0;73;0;0
8877689391;"South";"2016-10-05 03:00:00";0;73;0;0
8877689391;"South";"2016-10-05 04:00:00";0;73;0;0
8877689391;"South";"2016-10-05 07:00:00";1030;167;0;0
8877689391;"South";"2016-10-05 21:00:00";352;119;0;0
8877689391;"North";"2016-11-05 08:00:00";938;146;0;0
8877689391;"North";"2016-11-05 16:00:00";2869;310;0;0
8877689391;"North";"2016-11-05 23:00:00";0;73;0;0
8877689391;"East";"2016-12-05 08:00:00";765;137;0;0
8877689391;"East";"2016-12-05 10:00:00";514;126;0;0
8877689391;"East";"2016-12-05 12:00:00";3135;321;0;0
1503960366;"";"2016-12-04 06:00:00";0;48;0;0
1503960366;"";"2016-12-04 10:00:00";676;99;0;0
1503960366;"";"2016-12-04 16:00:00";344;76;0;0
1503960366;"";"2016-12-04 20:00:00";1733;132;0;0
1503960366;"";"2016-01-05 06:00:00";0;47;0;0
1503960366;"";"2016-01-05 16:00:00";823;97;0;0
1503960366;"";"2016-01-05 18:00:00";2007;159;0;0
1503960366;"";"2016-02-05 08:00:00";245;68;0;0
1503960366;"";"2016-02-05 10:00:00";369;82;0;0
1503960366;"";"2016-02-05 12:00:00";2116;153;0;0
1503960366;"";"2016-02-05 16:00:00";420;88;0;0
1503960366;"";"2016-02-05 20:00:00";3903;231;0;0
1503960366;"";"2016-03-05 21:00:00";1333;109;0;0
1503960366;"";"2016-03-05 23:00:00";484;77;0;0
1503960366;"";"2016-04-05 02:00:00";0;47;0;0
1503960366;"";"2016-04-05 05:00:00";0;47;0;0
1503960366;"";"2016-04-05 07:00:00";0;47;0;0
1503960366;"";"2016-04-05 12:00:00";366;75;0;0
1503960366;"";"2016-04-05 14:00:00";2284;152;0;0
1503960366;"";"2016-04-05 16:00:00";144;64;0;0
1503960366;"";"2016-04-05 17:00:00";341;71;0;0
1503960366;"";"2016-06-05 01:00:00";4;51;0;0
1503960366;"";"2016-06-05 07:00:00";23;51;0;0
1503960366;"";"2016-06-05 10:00:00";504;85;0;0
1503960366;"";"2016-06-05 13:00:00";175;66;0;0
1503960366;"";"2016-06-05 18:00:00";1532;127;0;0
1503960366;"";"2016-07-05 00:00:00";168;65;0;0
1503960366;"";"2016-07-05 06:00:00";0;47;0;0
1503960366;"";"2016-07-05 08:00:00";132;61;0;0
1503960366;"";"2016-07-05 11:00:00";2352;164;0;0
1503960366;"";"2016-07-05 16:00:00";259;68;0;0
1503960366;"";"2016-07-05 21:00:00";2073;140;0;0
1503960366;"";"2016-08-05 00:00:00";147;62;0;0
1503960366;"";"2016-08-05 03:00:00";0;47;0;0
1503960366;"";"2016-08-05 04:00:00";6;48;0;0
1503960366;"";"2016-08-05 06:00:00";7;48;0;0
1503960366;"";"2016-08-05 07:00:00";0;47;0;0
1503960366;"";"2016-08-05 08:00:00";0;47;0;0
1503960366;"";"2016-08-05 12:00:00";511;85;0;0
1503960366;"";"2016-08-05 15:00:00";341;68;0;0
1503960366;"";"2016-08-05 16:00:00";100;58;0;0
1503960366;"";"2016-08-05 17:00:00";240;69;0;0
1503960366;"";"2016-08-05 18:00:00";4472;261;0;0
1503960366;"";"2016-08-05 23:00:00";271;66;0;0
1503960366;"";"2016-09-05 03:00:00";0;47;0;0
1503960366;"";"2016-09-05 06:00:00";408;81;0;0
1503960366;"";"2016-09-05 13:00:00";7;52;0;0
1503960366;"";"2016-09-05 19:00:00";1062;115;0;0
1503960366;"";"2016-09-05 21:00:00";2684;168;0;0
1503960366;"";"2016-09-05 22:00:00";0;47;0;0
1503960366;"";"2016-09-05 23:00:00";0;47;0;0
1503960366;"";"2016-10-05 00:00:00";0;47;0;0
1503960366;"";"2016-10-05 03:00:00";0;47;0;0
1503960366;"";"2016-10-05 13:00:00";234;73;0;0
1503960366;"";"2016-11-05 16:00:00";289;70;0;0
1624580081;"";"2016-12-04 02:00:00";0;50;0;0
1624580081;"";"2016-12-04 03:00:00";7;51;0;0
1624580081;"";"2016-12-04 05:00:00";0;50;0;0
1624580081;"";"2016-12-04 11:00:00";129;56;0;0
1624580081;"";"2016-12-04 12:00:00";81;57;0;0
1624580081;"";"2016-12-04 16:00:00";79;54;0;0
1624580081;"";"2016-12-04 17:00:00";235;63;0;0
1624580081;"";"2016-12-04 19:00:00";501;77;0;0
1624580081;"";"2016-01-05 00:00:00";6;51;0;0
1624580081;"";"2016-01-05 02:00:00";0;51;0;0
1624580081;"";"2016-01-05 03:00:00";0;52;0;0
1624580081;"";"2016-01-05 04:00:00";207;87;0;0
1624580081;"";"2016-01-05 08:00:00";8520;369;0;0
1624580081;"";"2016-01-05 10:00:00";4282;201;0;0
1624580081;"";"2016-01-05 13:00:00";41;52;0;0
1624580081;"";"2016-01-05 16:00:00";180;65;0;0
1624580081;"";"2016-01-05 21:00:00";289;94;0;0
1624580081;"";"2016-02-05 01:00:00";0;50;0;0
1624580081;"";"2016-02-05 06:00:00";100;58;0;0
1624580081;"";"2016-02-05 10:00:00";671;75;0;0
1624580081;"";"2016-02-05 12:00:00";111;61;0;0
1624580081;"";"2016-02-05 22:00:00";150;61;0;0
1624580081;"";"2016-03-05 00:00:00";0;51;0;0
1624580081;"";"2016-03-05 01:00:00";0;50;0;0
1624580081;"";"2016-03-05 04:00:00";0;50;0;0
1624580081;"";"2016-03-05 09:00:00";0;50;0;0
1624580081;"";"2016-03-05 13:00:00";127;56;0;0
1624580081;"";"2016-03-05 17:00:00";0;50;0;0
1624580081;"";"2016-03-05 18:00:00";585;81;0;0
1624580081;"";"2016-03-05 21:00:00";16;54;0;0
1624580081;"";"2016-03-05 22:00:00";155;62;0;0
1624580081;"";"2016-03-05 23:00:00";156;61;0;0
1624580081;"";"2016-04-05 10:00:00";181;65;0;0
1624580081;"";"2016-04-05 19:00:00";129;58;0;0
1624580081;"";"2016-06-05 07:00:00";0;50;0;0
1624580081;"";"2016-06-05 11:00:00";144;59;0;0
1624580081;"";"2016-06-05 16:00:00";0;50;0;0
1624580081;"";"2016-07-05 08:00:00";0;50;0;0
1624580081;"";"2016-07-05 10:00:00";0;50;0;0
1624580081;"";"2016-07-05 15:00:00";0;50;0;0
1624580081;"";"2016-07-05 18:00:00";417;90;0;0
1624580081;"";"2016-07-05 19:00:00";173;70;0;0
1624580081;"";"2016-07-05 21:00:00";7;51;0;0
1624580081;"";"2016-08-05 00:00:00";0;51;0;0
1624580081;"";"2016-08-05 01:00:00";0;50;0;0
1624580081;"";"2016-08-05 05:00:00";0;51;0;0
1624580081;"";"2016-08-05 08:00:00";0;51;0;0
1624580081;"";"2016-08-05 09:00:00";8;56;0;0
1624580081;"";"2016-08-05 14:00:00";333;65;0;0
1624580081;"";"2016-08-05 18:00:00";110;64;0;0
1624580081;"";"2016-08-05 19:00:00";149;63;0;0
1624580081;"";"2016-09-05 04:00:00";0;50;0;0
1624580081;"";"2016-09-05 11:00:00";0;50;0;0
1624580081;"";"2016-09-05 12:00:00";307;77;0;0
1624580081;"";"2016-09-05 13:00:00";243;64;0;0
1624580081;"";"2016-09-05 16:00:00";243;64;0;0
1624580081;"";"2016-09-05 22:00:00";43;54;0;0
1624580081;"";"2016-10-05 00:00:00";111;59;0;0
1624580081;"";"2016-10-05 07:00:00";0;50;0;0
1624580081;"";"2016-10-05 23:00:00";11;59;0;0
1624580081;"";"2016-11-05 01:00:00";0;51;0;0
1624580081;"";"2016-11-05 02:00:00";18;58;0;0
1624580081;"";"2016-11-05 05:00:00";0;50;0;0
1624580081;"";"2016-11-05 07:00:00";0;50;0;0
1624580081;"";"2016-11-05 08:00:00";0;50;0;0
1624580081;"";"2016-11-05 11:00:00";0;50;0;0
1624580081;"";"2016-11-05 12:00:00";0;50;0;0
1624580081;"";"2016-11-05 13:00:00";154;64;0;0
1624580081;"";"2016-11-05 17:00:00";477;68;0;0
1624580081;"";"2016-11-05 20:00:00";77;59;0;0
1624580081;"";"2016-11-05 21:00:00";0;51;0;0
1624580081;"";"2016-11-05 23:00:00";78;59;0;0
1624580081;"";"2016-12-05 02:00:00";121;57;0;0
1624580081;"";"2016-12-05 03:00:00";0;52;0;0
1624580081;"";"2016-12-05 10:00:00";97;59;0;0
1624580081;"";"2016-12-05 15:00:00";121;63;0;0
1644430081;"";"2016-12-04 06:00:00";0;84;0;0
1644430081;"";"2016-12-04 12:00:00";68;102;0;0
1644430081;"";"2016-12-04 18:00:00";1676;237;0;0
1644430081;"West";"2016-01-05 00:00:00";0;84;0;0
1644430081;"West";"2016-01-05 02:00:00";0;84;0;0
1644430081;"West";"2016-01-05 04:00:00";0;84;0;0
1644430081;"West";"2016-01-05 07:00:00";0;84;0;0
1644430081;"West";"2016-01-05 09:00:00";0;84;0;0
1644430081;"West";"2016-01-05 11:00:00";0;84;0;0
1644430081;"West";"2016-01-05 13:00:00";315;125;0;0
1644430081;"West";"2016-01-05 15:00:00";162;109;0;0
1644430081;"West";"2016-01-05 19:00:00";920;179;0;0
1644430081;"South";"2016-02-05 01:00:00";0;84;0;0
1644430081;"South";"2016-02-05 05:00:00";0;84;0;0
1644430081;"South";"2016-02-05 06:00:00";0;84;0;0
1644430081;"South";"2016-02-05 07:00:00";0;84;0;0
1644430081;"South";"2016-02-05 10:00:00";0;84;0;0
1644430081;"South";"2016-02-05 14:00:00";239;135;0;0
1644430081;"South";"2016-02-05 17:00:00";794;170;0;0
1644430081;"South";"2016-02-05 19:00:00";803;171;0;0
1644430081;"South";"2016-02-05 23:00:00";0;85;0;0
1644430081;"North";"2016-03-05 01:00:00";0;84;0;0
1644430081;"North";"2016-03-05 06:00:00";0;84;0;0
1644430081;"North";"2016-03-05 11:00:00";73;113;0;0
1644430081;"North";"2016-03-05 15:00:00";35;101;0;0
1644430081;"North";"2016-03-05 18:00:00";1298;205;0;0
1644430081;"North";"2016-03-05 21:00:00";2700;313;0;0
1644430081;"East";"2016-04-05 03:00:00";0;84;0;0
1644430081;"East";"2016-04-05 09:00:00";0;84;0;0
1644430081;"East";"2016-04-05 10:00:00";0;84;0;0
1644430081;"East";"2016-04-05 11:00:00";0;84;0;0
1644430081;"West";"2016-06-05 03:00:00";227;155;0;0
1644430081;"West";"2016-06-05 11:00:00";26;106;0;0
1644430081;"West";"2016-06-05 18:00:00";123;121;0;0
1644430081;"West";"2016-06-05 21:00:00";785;164;0;0
1644430081;"West";"2016-06-05 22:00:00";63;105;0;0
1644430081;"North";"2016-07-05 04:00:00";0;84;0;0
1644430081;"North";"2016-07-05 07:00:00";0;84;0;0
1644430081;"North";"2016-07-05 17:00:00";1626;227;0;0
1644430081;"North";"2016-07-05 22:00:00";202;127;0;0
